Torch: 2.8.0+cu128 | CUDA: 12.8 | GPU? True | Name: Tesla V100-PCIE-32GB
bitsandbytes import error: No module named 'bitsandbytes.cuda_setup'
Testing NECOUDBFM/Jellyfish-8B on wdc_20cc...
Running zero-shot for: wdc_20cc/wdc_automotive_test.txt
[wdc_jewelry_test.txt 313/340] last answer: 'No'
[wdc_jewelry_test.txt 314/340] last answer: 'No'
[wdc_jewelry_test.txt 315/340] last answer: 'No'
[wdc_jewelry_test.txt 316/340] last answer: 'No'
[wdc_jewelry_test.txt 317/340] last answer: 'No'
[wdc_jewelry_test.txt 318/340] last answer: 'No'
[wdc_jewelry_test.txt 319/340] last answer: 'No'
[wdc_jewelry_test.txt 320/340] last answer: 'No'
[wdc_jewelry_test.txt 321/340] last answer: 'No'
[wdc_jewelry_test.txt 322/340] last answer: 'No'
[wdc_jewelry_test.txt 323/340] last answer: 'No'
[wdc_jewelry_test.txt 324/340] last answer: 'No'
[wdc_jewelry_test.txt 325/340] last answer: 'No'
[wdc_jewelry_test.txt 326/340] last answer: 'Yes'
[wdc_jewelry_test.txt 327/340] last answer: 'No'
[wdc_jewelry_test.txt 328/340] last answer: 'No'
[wdc_jewelry_test.txt 329/340] last answer: 'No'
[wdc_jewelry_test.txt 330/340] last answer: 'No'
[wdc_jewelry_test.txt 331/340] last answer: 'No'
[wdc_jewelry_test.txt 332/340] last answer: 'No'
[wdc_jewelry_test.txt 333/340] last answer: 'Yes'
[wdc_jewelry_test.txt 334/340] last answer: 'No'
[wdc_jewelry_test.txt 335/340] last answer: 'No'
[wdc_jewelry_test.txt 336/340] last answer: 'No'
[wdc_jewelry_test.txt 337/340] last answer: 'No'
[wdc_jewelry_test.txt 338/340] last answer: 'No'
[wdc_jewelry_test.txt 339/340] last answer: 'No'
[wdc_jewelry_test.txt 340/340] last answer: 'No'

Domain: wdc_jewelry | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 340 | F1+: 0.5918
Running zero-shot for: wdc_80cc/wdc_musical_instruments_test.txt
[wdc_musical_instruments_test.txt 1/161] last answer: 'No'
[wdc_musical_instruments_test.txt 2/161] last answer: 'No'
[wdc_musical_instruments_test.txt 3/161] last answer: 'No'
[wdc_musical_instruments_test.txt 4/161] last answer: 'No'
[wdc_musical_instruments_test.txt 5/161] last answer: 'No'
[wdc_musical_instruments_test.txt 6/161] last answer: 'No'
[wdc_musical_instruments_test.txt 7/161] last answer: 'No'
[wdc_musical_instruments_test.txt 8/161] last answer: 'No'
[wdc_musical_instruments_test.txt 9/161] last answer: 'No'
[wdc_musical_instruments_test.txt 10/161] last answer: 'No'
[wdc_musical_instruments_test.txt 11/161] last answer: 'No'
[wdc_musical_instruments_test.txt 12/161] last answer: 'No'
[wdc_musical_instruments_test.txt 13/161] last answer: 'No'
[wdc_musical_instruments_test.txt 14/161] last answer: 'No'
[wdc_musical_instruments_test.txt 15/161] last answer: 'No'
[wdc_musical_instruments_test.txt 16/161] last answer: 'No'
[wdc_musical_instruments_test.txt 17/161] last answer: 'No'
[wdc_musical_instruments_test.txt 18/161] last answer: 'No'
[wdc_musical_instruments_test.txt 19/161] last answer: 'No'
[wdc_musical_instruments_test.txt 20/161] last answer: 'No'
[wdc_musical_instruments_test.txt 21/161] last answer: 'No'
[wdc_musical_instruments_test.txt 22/161] last answer: 'No'
[wdc_musical_instruments_test.txt 23/161] last answer: 'No'
[wdc_musical_instruments_test.txt 24/161] last answer: 'No'
[wdc_musical_instruments_test.txt 25/161] last answer: 'No'
[wdc_musical_instruments_test.txt 26/161] last answer: 'No'
[wdc_musical_instruments_test.txt 27/161] last answer: 'No'
[wdc_musical_instruments_test.txt 28/161] last answer: 'No'
[wdc_musical_instruments_test.txt 29/161] last answer: 'No'
[wdc_musical_instruments_test.txt 30/161] last answer: 'No'
[wdc_musical_instruments_test.txt 31/161] last answer: 'No'
[wdc_musical_instruments_test.txt 32/161] last answer: 'No'
[wdc_musical_instruments_test.txt 33/161] last answer: 'No'
[wdc_musical_instruments_test.txt 34/161] last answer: 'No'
[wdc_musical_instruments_test.txt 35/161] last answer: 'No'
[wdc_musical_instruments_test.txt 36/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 37/161] last answer: 'No'
[wdc_musical_instruments_test.txt 38/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 39/161] last answer: 'No'
[wdc_musical_instruments_test.txt 40/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 41/161] last answer: 'No'
[wdc_musical_instruments_test.txt 42/161] last answer: 'No'
[wdc_musical_instruments_test.txt 43/161] last answer: 'No'
[wdc_musical_instruments_test.txt 44/161] last answer: 'No'
[wdc_musical_instruments_test.txt 45/161] last answer: 'No'
[wdc_musical_instruments_test.txt 46/161] last answer: 'No'
[wdc_musical_instruments_test.txt 47/161] last answer: 'No'
[wdc_musical_instruments_test.txt 48/161] last answer: 'No'
[wdc_musical_instruments_test.txt 49/161] last answer: 'No'
[wdc_musical_instruments_test.txt 50/161] last answer: 'No'
[wdc_musical_instruments_test.txt 51/161] last answer: 'No'
[wdc_musical_instruments_test.txt 52/161] last answer: 'No'
[wdc_musical_instruments_test.txt 53/161] last answer: 'No'
[wdc_musical_instruments_test.txt 54/161] last answer: 'No'
[wdc_musical_instruments_test.txt 55/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 56/161] last answer: 'No'
[wdc_musical_instruments_test.txt 57/161] last answer: 'No'
[wdc_musical_instruments_test.txt 58/161] last answer: 'No'
[wdc_musical_instruments_test.txt 59/161] last answer: 'No'
[wdc_musical_instruments_test.txt 60/161] last answer: 'No'
[wdc_musical_instruments_test.txt 61/161] last answer: 'No'
[wdc_musical_instruments_test.txt 62/161] last answer: 'No'
[wdc_musical_instruments_test.txt 63/161] last answer: 'No'
[wdc_musical_instruments_test.txt 64/161] last answer: 'No'
[wdc_musical_instruments_test.txt 65/161] last answer: 'No'
[wdc_musical_instruments_test.txt 66/161] last answer: 'No'
[wdc_musical_instruments_test.txt 67/161] last answer: 'No'
[wdc_musical_instruments_test.txt 68/161] last answer: 'No'
[wdc_musical_instruments_test.txt 69/161] last answer: 'No'
[wdc_musical_instruments_test.txt 70/161] last answer: 'No'
[wdc_musical_instruments_test.txt 71/161] last answer: 'No'
[wdc_musical_instruments_test.txt 72/161] last answer: 'No'
[wdc_musical_instruments_test.txt 73/161] last answer: 'No'
[wdc_musical_instruments_test.txt 74/161] last answer: 'No'
[wdc_musical_instruments_test.txt 75/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 76/161] last answer: 'No'
[wdc_musical_instruments_test.txt 77/161] last answer: 'No'
[wdc_musical_instruments_test.txt 78/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 79/161] last answer: 'No'
[wdc_musical_instruments_test.txt 80/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 81/161] last answer: 'No'
[wdc_musical_instruments_test.txt 82/161] last answer: 'No'
[wdc_musical_instruments_test.txt 83/161] last answer: 'No'
[wdc_musical_instruments_test.txt 84/161] last answer: 'No'
[wdc_musical_instruments_test.txt 85/161] last answer: 'No'
[wdc_musical_instruments_test.txt 86/161] last answer: 'No'
[wdc_musical_instruments_test.txt 87/161] last answer: 'No'
[wdc_musical_instruments_test.txt 88/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 89/161] last answer: 'No'
[wdc_musical_instruments_test.txt 90/161] last answer: 'No'
[wdc_musical_instruments_test.txt 91/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 92/161] last answer: 'No'
[wdc_musical_instruments_test.txt 93/161] last answer: 'No'
[wdc_musical_instruments_test.txt 94/161] last answer: 'No'
[wdc_musical_instruments_test.txt 95/161] last answer: 'No'
[wdc_musical_instruments_test.txt 96/161] last answer: 'No'
[wdc_musical_instruments_test.txt 97/161] last answer: 'No'
[wdc_musical_instruments_test.txt 98/161] last answer: 'No'
[wdc_musical_instruments_test.txt 99/161] last answer: 'No'
[wdc_musical_instruments_test.txt 100/161] last answer: 'No'
[wdc_musical_instruments_test.txt 101/161] last answer: 'No'
[wdc_musical_instruments_test.txt 102/161] last answer: 'No'
[wdc_musical_instruments_test.txt 103/161] last answer: 'No'
[wdc_musical_instruments_test.txt 104/161] last answer: 'No'
[wdc_musical_instruments_test.txt 105/161] last answer: 'No'
[wdc_musical_instruments_test.txt 106/161] last answer: 'No'
[wdc_musical_instruments_test.txt 107/161] last answer: 'No'
[wdc_musical_instruments_test.txt 108/161] last answer: 'No'
[wdc_musical_instruments_test.txt 109/161] last answer: 'No'
[wdc_musical_instruments_test.txt 110/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 111/161] last answer: 'No'
[wdc_musical_instruments_test.txt 112/161] last answer: 'No'
[wdc_musical_instruments_test.txt 113/161] last answer: 'No'
[wdc_musical_instruments_test.txt 114/161] last answer: 'No'
[wdc_musical_instruments_test.txt 115/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 116/161] last answer: 'No'
[wdc_musical_instruments_test.txt 117/161] last answer: 'No'
[wdc_musical_instruments_test.txt 118/161] last answer: 'No'
[wdc_musical_instruments_test.txt 119/161] last answer: 'No'
[wdc_musical_instruments_test.txt 120/161] last answer: 'No'
[wdc_musical_instruments_test.txt 121/161] last answer: 'No'
[wdc_musical_instruments_test.txt 122/161] last answer: 'No'
[wdc_musical_instruments_test.txt 123/161] last answer: 'No'
[wdc_musical_instruments_test.txt 124/161] last answer: 'No'
[wdc_musical_instruments_test.txt 125/161] last answer: 'No'
[wdc_musical_instruments_test.txt 126/161] last answer: 'No'
[wdc_musical_instruments_test.txt 127/161] last answer: 'No'
[wdc_musical_instruments_test.txt 128/161] last answer: 'No'
[wdc_musical_instruments_test.txt 129/161] last answer: 'No'
[wdc_musical_instruments_test.txt 130/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 131/161] last answer: 'No'
[wdc_musical_instruments_test.txt 132/161] last answer: 'No'
[wdc_musical_instruments_test.txt 133/161] last answer: 'No'
[wdc_musical_instruments_test.txt 134/161] last answer: 'No'
[wdc_musical_instruments_test.txt 135/161] last answer: 'No'
[wdc_musical_instruments_test.txt 136/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 137/161] last answer: 'No'
[wdc_musical_instruments_test.txt 138/161] last answer: 'No'
[wdc_musical_instruments_test.txt 139/161] last answer: 'No'
[wdc_musical_instruments_test.txt 140/161] last answer: 'No'
[wdc_musical_instruments_test.txt 141/161] last answer: 'No'
[wdc_musical_instruments_test.txt 142/161] last answer: 'No'
[wdc_musical_instruments_test.txt 143/161] last answer: 'No'
[wdc_musical_instruments_test.txt 144/161] last answer: 'No'
[wdc_musical_instruments_test.txt 145/161] last answer: 'No'
[wdc_musical_instruments_test.txt 146/161] last answer: 'No'
[wdc_musical_instruments_test.txt 147/161] last answer: 'No'
[wdc_musical_instruments_test.txt 148/161] last answer: 'No'
[wdc_musical_instruments_test.txt 149/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 150/161] last answer: 'No'
[wdc_musical_instruments_test.txt 151/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 152/161] last answer: 'No'
[wdc_musical_instruments_test.txt 153/161] last answer: 'Yes'
[wdc_musical_instruments_test.txt 154/161] last answer: 'No'
[wdc_musical_instruments_test.txt 155/161] last answer: 'No'
[wdc_musical_instruments_test.txt 156/161] last answer: 'No'
[wdc_musical_instruments_test.txt 157/161] last answer: 'No'
[wdc_musical_instruments_test.txt 158/161] last answer: 'No'
[wdc_musical_instruments_test.txt 159/161] last answer: 'No'
[wdc_musical_instruments_test.txt 160/161] last answer: 'No'
[wdc_musical_instruments_test.txt 161/161] last answer: 'Yes'

Domain: wdc_musical_instruments | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 161 | F1+: 0.6087
Running zero-shot for: wdc_80cc/wdc_office_products_test.txt
[wdc_office_products_test.txt 1/296] last answer: 'No'
[wdc_office_products_test.txt 2/296] last answer: 'No'
[wdc_office_products_test.txt 3/296] last answer: 'No'
[wdc_office_products_test.txt 4/296] last answer: 'No'
[wdc_office_products_test.txt 5/296] last answer: 'No'
[wdc_office_products_test.txt 6/296] last answer: 'No'
[wdc_office_products_test.txt 7/296] last answer: 'No'
[wdc_office_products_test.txt 8/296] last answer: 'No'
[wdc_office_products_test.txt 9/296] last answer: 'Yes'
[wdc_office_products_test.txt 10/296] last answer: 'No'
[wdc_office_products_test.txt 11/296] last answer: 'Yes'
[wdc_office_products_test.txt 12/296] last answer: 'No'
[wdc_office_products_test.txt 13/296] last answer: 'No'
[wdc_office_products_test.txt 14/296] last answer: 'No'
[wdc_office_products_test.txt 15/296] last answer: 'Yes'
[wdc_office_products_test.txt 16/296] last answer: 'No'
[wdc_office_products_test.txt 17/296] last answer: 'No'
[wdc_office_products_test.txt 18/296] last answer: 'No'
[wdc_office_products_test.txt 19/296] last answer: 'No'
[wdc_office_products_test.txt 20/296] last answer: 'No'
[wdc_office_products_test.txt 21/296] last answer: 'No'
[wdc_office_products_test.txt 22/296] last answer: 'No'
[wdc_office_products_test.txt 23/296] last answer: 'No'
[wdc_office_products_test.txt 24/296] last answer: 'No'
[wdc_office_products_test.txt 25/296] last answer: 'No'
[wdc_office_products_test.txt 26/296] last answer: 'Yes'
[wdc_office_products_test.txt 27/296] last answer: 'No'
[wdc_office_products_test.txt 28/296] last answer: 'No'
[wdc_office_products_test.txt 29/296] last answer: 'No'
[wdc_office_products_test.txt 30/296] last answer: 'No'
[wdc_office_products_test.txt 31/296] last answer: 'No'
[wdc_office_products_test.txt 32/296] last answer: 'No'
[wdc_office_products_test.txt 33/296] last answer: 'No'
[wdc_office_products_test.txt 34/296] last answer: 'No'
[wdc_office_products_test.txt 35/296] last answer: 'No'
[wdc_office_products_test.txt 36/296] last answer: 'No'
[wdc_office_products_test.txt 37/296] last answer: 'No'
[wdc_office_products_test.txt 38/296] last answer: 'Yes'
[wdc_office_products_test.txt 39/296] last answer: 'No'
[wdc_office_products_test.txt 40/296] last answer: 'No'
[wdc_office_products_test.txt 41/296] last answer: 'No'
[wdc_office_products_test.txt 42/296] last answer: 'No'
[wdc_office_products_test.txt 43/296] last answer: 'Yes'
[wdc_office_products_test.txt 44/296] last answer: 'No'
[wdc_office_products_test.txt 45/296] last answer: 'No'
[wdc_office_products_test.txt 46/296] last answer: 'No'
[wdc_office_products_test.txt 47/296] last answer: 'No'
[wdc_office_products_test.txt 48/296] last answer: 'No'
[wdc_office_products_test.txt 49/296] last answer: 'No'
[wdc_office_products_test.txt 50/296] last answer: 'No'
[wdc_office_products_test.txt 51/296] last answer: 'No'
[wdc_office_products_test.txt 52/296] last answer: 'No'
[wdc_office_products_test.txt 53/296] last answer: 'No'
[wdc_office_products_test.txt 54/296] last answer: 'No'
[wdc_office_products_test.txt 55/296] last answer: 'No'
[wdc_office_products_test.txt 56/296] last answer: 'No'
[wdc_office_products_test.txt 57/296] last answer: 'No'
[wdc_office_products_test.txt 58/296] last answer: 'No'
[wdc_office_products_test.txt 59/296] last answer: 'No'
[wdc_office_products_test.txt 60/296] last answer: 'No'
[wdc_office_products_test.txt 61/296] last answer: 'No'
[wdc_office_products_test.txt 62/296] last answer: 'No'
[wdc_office_products_test.txt 63/296] last answer: 'No'
[wdc_office_products_test.txt 64/296] last answer: 'No'
[wdc_office_products_test.txt 65/296] last answer: 'Yes'
[wdc_office_products_test.txt 66/296] last answer: 'No'
[wdc_office_products_test.txt 67/296] last answer: 'No'
[wdc_office_products_test.txt 68/296] last answer: 'No'
[wdc_office_products_test.txt 69/296] last answer: 'No'
[wdc_office_products_test.txt 70/296] last answer: 'No'
[wdc_office_products_test.txt 71/296] last answer: 'No'
[wdc_office_products_test.txt 72/296] last answer: 'Yes'
[wdc_office_products_test.txt 73/296] last answer: 'No'
[wdc_office_products_test.txt 74/296] last answer: 'No'
[wdc_office_products_test.txt 75/296] last answer: 'No'
[wdc_office_products_test.txt 76/296] last answer: 'No'
[wdc_office_products_test.txt 77/296] last answer: 'No'
[wdc_office_products_test.txt 78/296] last answer: 'No'
[wdc_office_products_test.txt 79/296] last answer: 'No'
[wdc_office_products_test.txt 80/296] last answer: 'No'
[wdc_office_products_test.txt 81/296] last answer: 'Yes'
[wdc_office_products_test.txt 82/296] last answer: 'No'
[wdc_office_products_test.txt 83/296] last answer: 'No'
[wdc_office_products_test.txt 84/296] last answer: 'No'
[wdc_office_products_test.txt 85/296] last answer: 'No'
[wdc_office_products_test.txt 86/296] last answer: 'No'
[wdc_office_products_test.txt 87/296] last answer: 'No'
[wdc_office_products_test.txt 88/296] last answer: 'No'
[wdc_office_products_test.txt 89/296] last answer: 'No'
[wdc_office_products_test.txt 90/296] last answer: 'No'
[wdc_office_products_test.txt 91/296] last answer: 'No'
[wdc_office_products_test.txt 92/296] last answer: 'No'
[wdc_office_products_test.txt 93/296] last answer: 'Yes'
[wdc_office_products_test.txt 94/296] last answer: 'No'
[wdc_office_products_test.txt 95/296] last answer: 'No'
[wdc_office_products_test.txt 96/296] last answer: 'Yes'
[wdc_office_products_test.txt 97/296] last answer: 'No'
[wdc_office_products_test.txt 98/296] last answer: 'No'
[wdc_office_products_test.txt 99/296] last answer: 'No'
[wdc_office_products_test.txt 100/296] last answer: 'Yes'
[wdc_office_products_test.txt 101/296] last answer: 'No'
[wdc_office_products_test.txt 102/296] last answer: 'Yes'
[wdc_office_products_test.txt 103/296] last answer: 'No'
[wdc_office_products_test.txt 104/296] last answer: 'No'
[wdc_office_products_test.txt 105/296] last answer: 'No'
[wdc_office_products_test.txt 106/296] last answer: 'No'
[wdc_office_products_test.txt 107/296] last answer: 'No'
[wdc_office_products_test.txt 108/296] last answer: 'No'
[wdc_office_products_test.txt 109/296] last answer: 'No'
[wdc_office_products_test.txt 110/296] last answer: 'No'
[wdc_office_products_test.txt 111/296] last answer: 'No'
[wdc_office_products_test.txt 112/296] last answer: 'No'
[wdc_office_products_test.txt 113/296] last answer: 'No'
[wdc_office_products_test.txt 114/296] last answer: 'No'
[wdc_office_products_test.txt 115/296] last answer: 'No'
[wdc_office_products_test.txt 116/296] last answer: 'Yes'
[wdc_office_products_test.txt 117/296] last answer: 'Yes'
[wdc_office_products_test.txt 118/296] last answer: 'No'
[wdc_office_products_test.txt 119/296] last answer: 'Yes'
[wdc_office_products_test.txt 120/296] last answer: 'No'
[wdc_office_products_test.txt 121/296] last answer: 'Yes'
[wdc_office_products_test.txt 122/296] last answer: 'No'
[wdc_office_products_test.txt 123/296] last answer: 'No'
[wdc_office_products_test.txt 124/296] last answer: 'No'
[wdc_office_products_test.txt 125/296] last answer: 'No'
[wdc_office_products_test.txt 126/296] last answer: 'No'
[wdc_office_products_test.txt 127/296] last answer: 'No'
[wdc_office_products_test.txt 128/296] last answer: 'No'
[wdc_office_products_test.txt 129/296] last answer: 'No'
[wdc_office_products_test.txt 130/296] last answer: 'No'
[wdc_office_products_test.txt 131/296] last answer: 'No'
[wdc_office_products_test.txt 132/296] last answer: 'No'
[wdc_office_products_test.txt 133/296] last answer: 'No'
[wdc_office_products_test.txt 134/296] last answer: 'No'
[wdc_office_products_test.txt 135/296] last answer: 'No'
[wdc_office_products_test.txt 136/296] last answer: 'No'
[wdc_office_products_test.txt 137/296] last answer: 'No'
[wdc_office_products_test.txt 138/296] last answer: 'No'
[wdc_office_products_test.txt 139/296] last answer: 'No'
[wdc_office_products_test.txt 140/296] last answer: 'No'
[wdc_office_products_test.txt 141/296] last answer: 'No'
[wdc_office_products_test.txt 142/296] last answer: 'No'
[wdc_office_products_test.txt 143/296] last answer: 'No'
[wdc_office_products_test.txt 144/296] last answer: 'No'
[wdc_office_products_test.txt 145/296] last answer: 'Yes'
[wdc_office_products_test.txt 146/296] last answer: 'No'
[wdc_office_products_test.txt 147/296] last answer: 'No'
[wdc_office_products_test.txt 148/296] last answer: 'No'
[wdc_office_products_test.txt 149/296] last answer: 'No'
[wdc_office_products_test.txt 150/296] last answer: 'No'
[wdc_office_products_test.txt 151/296] last answer: 'No'
[wdc_office_products_test.txt 152/296] last answer: 'No'
[wdc_office_products_test.txt 153/296] last answer: 'No'
[wdc_office_products_test.txt 154/296] last answer: 'No'
[wdc_office_products_test.txt 155/296] last answer: 'No'
[wdc_office_products_test.txt 156/296] last answer: 'No'
[wdc_office_products_test.txt 157/296] last answer: 'No'
[wdc_office_products_test.txt 158/296] last answer: 'Yes'
